Fecha;País;Competidor;Descriptor;TM;Precio CIF ($/TM);PPTO Precio CIF ($/TM)
31/03/17;GT;AGRO IMPORTACIONES;Maíz;5461.0000;189.3000;
30/04/17;GT;AGRO IMPORTACIONES;Maíz;5818.7100;190.4500;
31/05/17;GT;AGRO IMPORTACIONES;Maíz;5867.4000;190.5400;
30/06/17;GT;AGRO IMPORTACIONES;Maíz;7136.8400;190.5350;
31/07/17;GT;AGRO IMPORTACIONES;Maíz;1942.5000;190.6700;
31/08/17;GT;AGRO IMPORTACIONES;Maíz;4803.5830;190.2900;
30/09/17;GT;AGRO IMPORTACIONES;Maíz;5168.9000;189.4200;
31/10/17;GT;AGRO IMPORTACIONES;Maíz;6521.2910;190.1100;
30/11/17;GT;AGRO IMPORTACIONES;Maíz;12501.5000;180.2094;
31/12/17;GT;AGRO IMPORTACIONES;Maíz;7354.2750;179.7800;
31/01/16;GT;IPGUA;Soya;;406.6900;
28/02/16;GT;IPGUA;Soya;;390.0000;
31/03/16;GT;IPGUA;Soya;;395.0000;
30/04/16;GT;IPGUA;Soya;;386.4400;
31/05/16;GT;IPGUA;Soya;;388.3100;
30/06/16;GT;IPGUA;Soya;;392.0400;
31/07/16;GT;IPGUA;Soya;;390.6000;
31/08/16;GT;IPGUA;Soya;;414.1900;
30/09/16;GT;IPGUA;Soya;;399.8400;
31/10/16;GT;IPGUA;Soya;;376.9400;
30/11/16;GT;IPGUA;Soya;;378.0800;
31/12/16;GT;IPGUA;Soya;;390.7000;
31/01/16;GT;PAF;Soya;;;
28/02/16;GT;PAF;Soya;;394.6000;
31/03/16;GT;PAF;Soya;;385.0800;
30/04/16;GT;PAF;Soya;;380.4700;
31/05/16;GT;PAF;Soya;;391.0000;
30/06/16;GT;PAF;Soya;;405.8900;
31/07/16;GT;PAF;Soya;;367.5800;
31/08/16;GT;PAF;Soya;;;
30/09/16;GT;PAF;Soya;;455.6153;
31/10/16;GT;PAF;Soya;;460.4400;
30/11/16;GT;PAF;Soya;;454.9500;
31/12/16;GT;PAF;Soya;;395.2700;
31/01/16;GT;COMAYMA;Soya;;;
28/02/16;GT;COMAYMA;Soya;;382.7581;
31/03/16;GT;COMAYMA;Soya;;381.1371;
30/04/16;GT;COMAYMA;Soya;;380.0865;
31/05/16;GT;COMAYMA;Soya;;381.0513;
30/06/16;GT;COMAYMA;Soya;;385.4200;
31/07/16;GT;COMAYMA;Soya;;371.2700;
31/08/16;GT;COMAYMA;Soya;;;
30/09/16;GT;COMAYMA;Soya;;393.3348;
31/10/16;GT;COMAYMA;Soya;;381.7800;
30/11/16;GT;COMAYMA;Soya;;;
31/12/16;GT;COMAYMA;Soya;;392.5173;
31/01/16;GT;AGRO IMPORTACIONES;Soya;;;
28/02/16;GT;AGRO IMPORTACIONES;Soya;;;
31/03/16;GT;AGRO IMPORTACIONES;Soya;;;
30/04/16;GT;AGRO IMPORTACIONES;Soya;;384.7500;
31/05/16;GT;AGRO IMPORTACIONES;Soya;;366.4833;
30/06/16;GT;AGRO IMPORTACIONES;Soya;;356.5300;
31/07/16;GT;AGRO IMPORTACIONES;Soya;;341.9600;
31/08/16;GT;AGRO IMPORTACIONES;Soya;;398.2964;
30/09/16;GT;AGRO IMPORTACIONES;Soya;;455.6153;
31/10/16;GT;AGRO IMPORTACIONES;Soya;;421.8621;
30/11/16;GT;AGRO IMPORTACIONES;Soya;;387.3900;
31/12/16;GT;AGRO IMPORTACIONES;Soya;;402.8600;
31/01/17;GT;IPGUA;Soya;8100.0000;391.0800;
28/02/17;GT;IPGUA;Soya;7783.3190;371.7100;
31/03/17;GT;IPGUA;Soya;8700.0000;372.2100;
30/04/17;GT;IPGUA;Soya;7262.1950;380.1700;
31/05/17;GT;IPGUA;Soya;8800.0000;380.1700;
30/06/17;GT;IPGUA;Soya;16003.8000;393.3600;
31/07/17;GT;IPGUA;Soya;10409.9790;387.1900;
31/08/17;GT;IPGUA;Soya;17144.3400;388.9500;
30/09/17;GT;IPGUA;Soya;8622.1370;387.7300;
31/10/17;GT;IPGUA;Soya;9405.8560;389.8700;
30/11/17;GT;IPGUA;Soya;8544.9120;384.5500;
31/12/17;GT;IPGUA;Soya;7356.9750;383.9200;
31/01/17;GT;PAF;Soya;4404.1070;454.6100;
28/02/17;GT;PAF;Soya;3904.0260;396.9500;
31/03/17;GT;PAF;Soya;7839.1270;406.7649;
30/04/17;GT;PAF;Soya;6217.5860;403.5900;
31/05/17;GT;PAF;Soya;4218.6050;401.0400;
30/06/17;GT;PAF;Soya;4218.6050;401.0400;
31/07/17;GT;PAF;Soya;14287.3450;403.1100;
31/08/17;GT;PAF;Soya;5274.0770;388.4000;
30/09/17;GT;PAF;Soya;4779.7300;387.8300;
31/10/17;GT;PAF;Soya;;;
30/11/17;GT;PAF;Soya;8015.0000;367.4980;
31/12/17;GT;PAF;Soya;3411.0000;395.7200;
31/01/17;GT;COMAYMA;Soya;3953.1200;392.1749;
28/02/17;GT;COMAYMA;Soya;6933.3000;405.6682;
31/03/17;GT;COMAYMA;Soya;3195.1100;396.7700;
30/04/17;GT;COMAYMA;Soya;3259.7350;400.5200;
31/05/17;GT;COMAYMA;Soya;2930.5000;401.0891;
30/06/17;GT;COMAYMA;Soya;;;
31/07/17;GT;COMAYMA;Soya;5589.7000;399.1250;
31/08/17;GT;COMAYMA;Soya;2259.0000;369.2933;
30/09/17;GT;COMAYMA;Soya;3236.7000;371.2609;
31/10/17;GT;COMAYMA;Soya;;;
30/11/17;GT;COMAYMA;Soya;3420.0000;371.8700;
31/12/17;GT;COMAYMA;Soya;3538.0000;375.7700;
31/01/17;GT;AGRO IMPORTACIONES;Soya;1485.0000;407.3400;
28/02/17;GT;AGRO IMPORTACIONES;Soya;2502.5000;387.7500;
31/03/17;GT;AGRO IMPORTACIONES;Soya;1638.0000;411.6800;
30/04/17;GT;AGRO IMPORTACIONES;Soya;2467.6150;398.1900;
31/05/17;GT;AGRO IMPORTACIONES;Soya;2502.5000;390.3300;
30/06/17;GT;AGRO IMPORTACIONES;Soya;2188.3900;386.6900;
31/07/17;GT;AGRO IMPORTACIONES;Soya;1957.7620;390.0700;
31/08/17;GT;AGRO IMPORTACIONES;Soya;2554.4570;375.6600;
30/09/17;GT;AGRO IMPORTACIONES;Soya;1801.8000;377.0400;
31/10/17;GT;AGRO IMPORTACIONES;Soya;1046.1000;363.0200;
30/11/17;GT;AGRO IMPORTACIONES;Soya;1985.3280;366.9400;
31/12/17;GT;AGRO IMPORTACIONES;Soya;2692.3520;371.9535;
31/01/18;GT;IPGUA;Maíz;44072.9990;204.8056;
28/02/18;GT;IPGUA;Maíz;;;
31/03/18;GT;IPGUA;Maíz;41407.0030;186.7800;
30/04/18;GT;IPGUA;Maíz;25154.7850;187.8500;
31/05/18;GT;IPGUA;Maíz;23654.1140;190.7000;
30/06/18;GT;IPGUA;Maíz;24412.4100;193.5643;
31/07/18;GT;IPGUA;Maíz;42799.4100;201.1600;
31/08/18;GT;IPGUA;Maíz;25882.1920;192.7033;
30/09/18;GT;IPGUA;Maíz;25415.0370;185.0698;
31/10/18;GT;IPGUA;Maíz;25109.6000;185.5200;
30/11/18;GT;IPGUA;Maíz;22300.4690;191.8900;
31/12/18;GT;IPGUA;Maíz;25817.8200;200.4073;
31/01/18;GT;PAF;Maíz;; ;
28/02/18;GT;PAF;Maíz;9559.7640;190.1200;
31/03/18;GT;PAF;Maíz;17428.2800;191.1901;
30/04/18;GT;PAF;Maíz;9217.6540;194.9600;
31/05/18;GT;PAF;Maíz;8690.7560;192.6500;
30/06/18;GT;PAF;Maíz;9966.5770;199.7600;
31/07/18;GT;PAF;Maíz;17002.8190;201.8672;
31/08/18;GT;PAF;Maíz;;;
30/09/18;GT;PAF;Maíz;19253.6030;196.8446;
31/10/18;GT;PAF;Maíz;6510.8900;201.6600;
30/11/18;GT;PAF;Maíz;;;
31/12/18;GT;PAF;Maíz;24643.1690;203.5048;
31/01/18;GT;COMAYMA;Maíz;;;
28/02/18;GT;COMAYMA;Maíz;5583.3000;187.0699;
31/03/18;GT;COMAYMA;Maíz;12223.0000;185.1188;
30/04/18;GT;COMAYMA;Maíz;6237.2000;187.8001;
31/05/18;GT;COMAYMA;Maíz;6247.0000;187.6000;
30/06/18;GT;COMAYMA;Maíz;3906.0000;200.8607;
31/07/18;GT;COMAYMA;Maíz;12305.3000;199.5751;
31/08/18;GT;COMAYMA;Maíz;;;
30/09/18;GT;COMAYMA;Maíz;11044.0000;191.2054;
31/10/18;GT;COMAYMA;Maíz;8138.0000;194.9100;
30/11/18;GT;COMAYMA;Maíz;;;
31/12/18;GT;COMAYMA;Maíz;12143.0000;197.4942;
31/01/18;GT;AGRO IMPORTACIONES;Maíz;;;
28/02/18;GT;AGRO IMPORTACIONES;Maíz;6663.9720;185.4000;
31/03/18;GT;AGRO IMPORTACIONES;Maíz;6828.0000;185.6000;
30/04/18;GT;AGRO IMPORTACIONES;Maíz;6134.1000;189.7100;
31/05/18;GT;AGRO IMPORTACIONES;Maíz;6983.0000;196.8143;
30/06/18;GT;AGRO IMPORTACIONES;Maíz;7747.0000;206.5300;
31/07/18;GT;AGRO IMPORTACIONES;Maíz;16996.4160;211.5458;
31/08/18;GT;AGRO IMPORTACIONES;Maíz;;;
30/09/18;GT;AGRO IMPORTACIONES;Maíz;11036.3000;204.0700;
31/10/18;GT;AGRO IMPORTACIONES;Maíz;8242.3000;198.8200;
30/11/18;GT;AGRO IMPORTACIONES;Maíz;7493.0000;198.8200;
31/12/18;GT;AGRO IMPORTACIONES;Maíz;6515.1000;192.8800;
31/01/18;GT;IPGUA;Soya;17798.6720;404.0800;
28/02/18;GT;IPGUA;Soya;;;
31/03/18;GT;IPGUA;Soya;15205.8750;375.2500;
30/04/18;GT;IPGUA;Soya;9944.9560;395.6810;
31/05/18;GT;IPGUA;Soya;10205.8310;404.9100;
30/06/18;GT;IPGUA;Soya;14189.8580;407.4502;
31/07/18;GT;IPGUA;Soya;14189.8580;414.5508;
31/08/18;GT;IPGUA;Soya;10570.8290;401.3920;
30/09/18;GT;IPGUA;Soya;10400.9930;401.2133;
31/10/18;GT;IPGUA;Soya;8728.7080;400.3400;
30/11/18;GT;IPGUA;Soya;8089.8480;402.3730;
31/12/18;GT;IPGUA;Soya;9881.6470;423.4969;
31/01/18;GT;PAF;Soya;10983.3530;380.7485;
28/02/18;GT;PAF;Soya;;;
31/03/18;GT;PAF;Soya;9602.6120;376.6542;
30/04/18;GT;PAF;Soya;4554.7640;390.9300;
31/05/18;GT;PAF;Soya;4818.8590;388.1500;
30/06/18;GT;PAF;Soya;7946.9920;428.6864;
31/07/18;GT;PAF;Soya;11618.1290;450.0154;
31/08/18;GT;PAF;Soya;330.0000;450.0154;
30/09/18;GT;PAF;Soya;11568.3530;404.3190;
31/10/18;GT;PAF;Soya;3769.9810;434.9000;
30/11/18;GT;PAF;Soya;;;
31/12/18;GT;PAF;Soya;13940.0430;427.0674;
31/01/18;GT;COMAYMA;Soya;3229.0000;375.1700;
28/02/18;GT;COMAYMA;Soya;937.0130;372.3872;
31/03/18;GT;COMAYMA;Soya;3558.6000;376.8959;
30/04/18;GT;COMAYMA;Soya;2551.0000;405.5353;
31/05/18;GT;COMAYMA;Soya;2540.0000;413.0600;
30/06/18;GT;COMAYMA;Soya;2002.0000;445.3142;
31/07/18;GT;COMAYMA;Soya;6738.0000;439.7096;
31/08/18;GT;COMAYMA;Soya;;;
30/09/18;GT;COMAYMA;Soya;6120.0000;413.9690;
31/10/18;GT;COMAYMA;Soya;3429.0000;400.3700;
30/11/18;GT;COMAYMA;Soya;;;
31/12/18;GT;COMAYMA;Soya;5136.0000;402.8144;
31/01/18;GT;AGRO IMPORTACIONES;Soya;4044.8130;375.6289;
28/02/18;GT;AGRO IMPORTACIONES;Soya;605.1500;434.9500;
31/03/18;GT;AGRO IMPORTACIONES;Soya;2548.0000;406.9700;
30/04/18;GT;AGRO IMPORTACIONES;Soya;2702.7000;417.9100;
31/05/18;GT;AGRO IMPORTACIONES;Soya;2548.0000;434.1100;
30/06/18;GT;AGRO IMPORTACIONES;Soya;5270.0000;465.2301;
31/07/18;GT;AGRO IMPORTACIONES;Soya;1887.0770;458.9400;
31/08/18;GT;AGRO IMPORTACIONES;Soya;;;
30/09/18;GT;AGRO IMPORTACIONES;Soya;5152.3620;433.3297;
31/10/18;GT;AGRO IMPORTACIONES;Soya;2002.0000;410.0800;
30/11/18;GT;AGRO IMPORTACIONES;Soya;;;
31/12/18;GT;AGRO IMPORTACIONES;Soya;;;
31/01/19;GT;IPGUA;Maíz;23803.9280;199.9000;
28/02/19;GT;IPGUA;Maíz;25797.2650;196.5400;
31/03/19;GT;IPGUA;Maíz;43125.9960;199.8000;
30/04/19;GT;IPGUA;Maíz;;;
31/05/19;GT;IPGUA;Maíz;73354.3500;194.5500;
30/06/19;GT;IPGUA;Maíz;20596.3210;195.2000;
31/07/19;GT;IPGUA;Maíz;25239.5010;192.4400;
31/08/19;GT;IPGUA;Maíz;25041.4400;198.6894;
30/09/19;GT;IPGUA;Maíz;45642.9380;204.5700;
31/10/19;GT;IPGUA;Maíz;44410.2100;198.1110;
30/11/19;GT;IPGUA;Maíz;25866.0000;193.5700;
31/12/19;GT;IPGUA;Maíz;9200.0000;204.0500;
31/01/20;GT;IPGUA;Maíz;9599.9700;202.7587;210.2800
28/02/20;GT;IPGUA;Maíz;27970.5600;210.6387;216.5000
31/03/20;GT;IPGUA;Maíz;42863.4300;212.1395;216.3464
30/04/20;GT;IPGUA;Maíz;34421.9200;214.4962;215.2500
31/05/20;GT;IPGUA;Maíz;;206.8824;215.3700
30/06/20;GT;IPGUA;Maíz;22507.7200;194.7778;214.2900
31/07/20;GT;IPGUA;Maíz;23226.3300;188.5661;208.9200
31/08/20;GT;IPGUA;Maíz;17058.0600;181.2557;202.5500
30/09/20;GT;IPGUA;Maíz;27599.7900;178.0893;197.4000
31/10/20;GT;IPGUA;Maíz;;176.6704;201.8500
30/11/20;GT;IPGUA;Maíz;;178.0167;201.3700
31/12/20;GT;IPGUA;Maíz;;214.2369;205.3300
31/01/19;GT;PAF;Maíz;11970.0000;196.1700;
28/02/19;GT;PAF;Maíz;;;
31/03/19;GT;PAF;Maíz;13625.0000;195.8500;
30/04/19;GT;PAF;Maíz;25621.7190;195.8792;
31/05/19;GT;PAF;Maíz;12672.1560;197.6900;
30/06/19;GT;PAF;Maíz;;;
31/07/19;GT;PAF;Maíz;11955.8080;202.2000;
31/08/19;GT;PAF;Maíz;19601.6960;205.3857;
30/09/19;GT;PAF;Maíz;8455.1890;212.9600;
31/10/19;GT;PAF;Maíz;9451.4400;207.6100;
30/11/19;GT;PAF;Maíz;10000.0000;206.6800;
31/12/19;GT;PAF;Maíz;9677.0000;211.1800;
31/01/20;GT;PAF;Maíz;14800.0000;212.3900;
28/02/20;GT;PAF;Maíz;9925.0030;215.8300;
31/03/20;GT;PAF;Maíz;11561.2520;214.5200;
30/04/20;GT;PAF;Maíz;11612.0040;213.2000;
31/05/20;GT;PAF;Maíz;;;
30/06/20;GT;PAF;Maíz;22016.4250;208.8816;
31/07/20;GT;PAF;Maíz;6976.8000;204.5600;
31/08/20;GT;PAF;Maíz;3315.0000;204.6000;
30/09/20;GT;PAF;Maíz;11481.0000;194.9900;
31/10/20;GT;PAF;Maíz;;;
30/11/20;GT;PAF;Maíz;;;
31/12/20;GT;PAF;Maíz;;;
31/01/19;GT;COMAYMA;Maíz;11686.0000;194.5000;
28/02/19;GT;COMAYMA;Maíz;;;
31/03/19;GT;COMAYMA;Maíz;8852.1820;194.5000;
30/04/19;GT;COMAYMA;Maíz;18720.8000;194.5000;
31/05/19;GT;COMAYMA;Maíz;9220.2000;195.5366;
30/06/19;GT;COMAYMA;Maíz;;;
31/07/19;GT;COMAYMA;Maíz;;;
31/08/19;GT;COMAYMA;Maíz;26269.7000;197.5694;
30/09/19;GT;COMAYMA;Maíz;7832.4000;208.1400;
31/10/19;GT;COMAYMA;Maíz;;;
30/11/19;GT;COMAYMA;Maíz;;;
31/12/19;GT;COMAYMA;Maíz;;;
31/01/20;GT;COMAYMA;Maíz;;;
28/02/20;GT;COMAYMA;Maíz;14857.9000;205.5301;
31/03/20;GT;COMAYMA;Maíz;9137.0000;205.7000;
30/04/20;GT;COMAYMA;Maíz;9829.0000;203.5399;
31/05/20;GT;COMAYMA;Maíz;8331.0000;206.0953;
30/06/20;GT;COMAYMA;Maíz;11463.0000;188.0300;
31/07/20;GT;COMAYMA;Maíz;12602.4040;186.5500;
31/08/20;GT;COMAYMA;Maíz;10661.0000;212.1600;
30/09/20;GT;COMAYMA;Maíz;11607.0000;212.7400;
31/10/20;GT;COMAYMA;Maíz;;;
30/11/20;GT;COMAYMA;Maíz;;;
31/12/20;GT;COMAYMA;Maíz;;;
31/01/19;GT;AGRO IMPORTACIONES;Maíz;6952.0000;192.6500;
28/02/19;GT;AGRO IMPORTACIONES;Maíz;6985.0000;197.3100;
31/03/19;GT;AGRO IMPORTACIONES;Maíz;6631.6430;196.4100;
30/04/19;GT;AGRO IMPORTACIONES;Maíz;8102.6000;196.2300;
31/05/19;GT;AGRO IMPORTACIONES;Maíz;7962.9000;197.4300;
30/06/19;GT;AGRO IMPORTACIONES;Maíz;7962.9000;197.1000;
31/07/19;GT;AGRO IMPORTACIONES;Maíz;6858.0000;200.0700;
31/08/19;GT;AGRO IMPORTACIONES;Maíz;7113.2700;202.8500;
30/09/19;GT;AGRO IMPORTACIONES;Maíz;7330.0000;214.1207;
31/10/19;GT;AGRO IMPORTACIONES;Maíz;12809.9970;208.9625;
30/11/19;GT;AGRO IMPORTACIONES;Maíz;6305.0000;202.6500;
31/12/19;GT;AGRO IMPORTACIONES;Maíz;7070.3340;205.9300;
31/01/20;GT;AGRO IMPORTACIONES;Maíz;6062.9080;209.5677;
28/02/20;GT;AGRO IMPORTACIONES;Maíz;7792.0000;204.9000;
31/03/20;GT;AGRO IMPORTACIONES;Maíz;8536.0000;206.7700;
30/04/20;GT;AGRO IMPORTACIONES;Maíz;9010.1000;207.1700;
31/05/20;GT;AGRO IMPORTACIONES;Maíz;9121.2950;196.2500;
30/06/20;GT;AGRO IMPORTACIONES;Maíz;7885.8000;196.1400;
31/07/20;GT;AGRO IMPORTACIONES;Maíz;9475.0000;187.0400;
31/08/20;GT;AGRO IMPORTACIONES;Maíz;9253.0000;186.5000;
30/09/20;GT;AGRO IMPORTACIONES;Maíz;7772.4000;183.3300;
31/10/20;GT;AGRO IMPORTACIONES;Maíz;;;
30/11/20;GT;AGRO IMPORTACIONES;Maíz;;;
31/12/20;GT;AGRO IMPORTACIONES;Maíz;;;
31/01/19;GT;AGRIBRANDS;Maíz;;;
28/02/19;GT;AGRIBRANDS;Maíz;;;
31/03/19;GT;AGRIBRANDS;Maíz;;;
30/04/19;GT;AGRIBRANDS;Maíz;2957.0000;193.7437;
31/05/19;GT;AGRIBRANDS;Maíz;6380.0000;189.2034;
30/06/19;GT;AGRIBRANDS;Maíz;8172.0950;197.2124;
31/07/19;GT;AGRIBRANDS;Maíz;;;
31/08/19;GT;AGRIBRANDS;Maíz;6300.0000;216.9193;
30/09/19;GT;AGRIBRANDS;Maíz;;;
31/10/19;GT;AGRIBRANDS;Maíz;2977.0000;201.5640;
30/11/19;GT;AGRIBRANDS;Maíz;9350.0000;205.6878;
31/12/19;GT;AGRIBRANDS;Maíz;4840.0000;203.3373;
31/01/20;GT;AGRIBRANDS;Maíz;;;
28/02/20;GT;AGRIBRANDS;Maíz;9969.0000;202.0563;
31/03/20;GT;AGRIBRANDS;Maíz;4320.0000;202.9436;
30/04/20;GT;AGRIBRANDS;Maíz;5280.0000;201.1720;
31/05/20;GT;AGRIBRANDS;Maíz;6050.0000;197.0025;
30/06/20;GT;AGRIBRANDS;Maíz;;;
31/07/20;GT;AGRIBRANDS;Maíz;10989.0000;171.8706;
31/08/20;GT;AGRIBRANDS;Maíz;5720.0000;196.9399;
30/09/20;GT;AGRIBRANDS;Maíz;;;
31/10/20;GT;AGRIBRANDS;Maíz;;;
30/11/20;GT;AGRIBRANDS;Maíz;;;
31/12/20;GT;AGRIBRANDS;Maíz;;;
31/01/19;GT;ADM GT;Maíz;;;
28/02/19;GT;ADM GT;Maíz;11882.8210;198.4580;
31/03/19;GT;ADM GT;Maíz;830.0000;191.8858;
30/04/19;GT;ADM GT;Maíz;14120.9770;194.2149;
31/05/19;GT;ADM GT;Maíz;6816.7770;188.5448;
30/06/19;GT;ADM GT;Maíz;17329.6490;202.2746;
31/07/19;GT;ADM GT;Maíz;4270.4910;198.7168;
31/08/19;GT;ADM GT;Maíz;20390.1160;191.6367;
30/09/19;GT;ADM GT;Maíz;6338.7230;189.3441;
31/10/19;GT;ADM GT;Maíz;8800.3820;200.2862;
30/11/19;GT;ADM GT;Maíz;53954.6090;195.8744;
31/12/19;GT;ADM GT;Maíz;13806.4440;194.6405;
31/01/20;GT;ADM GT;Maíz;17477.7250;199.2337;
28/02/20;GT;ADM GT;Maíz;22578.0000;199.8925;
31/03/20;GT;ADM GT;Maíz;38741.1500;195.2887;
30/04/20;GT;ADM GT;Maíz;20775.3820;177.1573;
31/05/20;GT;ADM GT;Maíz;27611.4550;185.9877;
30/06/20;GT;ADM GT;Maíz;22124.0000;181.7209;
31/07/20;GT;ADM GT;Maíz;39195.8370;183.3239;
31/08/20;GT;ADM GT;Maíz;16481.1830;182.0150;
30/09/20;GT;ADM GT;Maíz;4951.0000;181.0941;
31/10/20;GT;ADM GT;Maíz;;;
30/11/20;GT;ADM GT;Maíz;;;
31/12/20;GT;ADM GT;Maíz;;;
31/01/19;GT;IPGUA;Soya;8507.3440;417.4400;
28/02/19;GT;IPGUA;Soya;12145.2190;387.4000;
31/03/19;GT;IPGUA;Soya;16449.9860;383.2400;
30/04/19;GT;IPGUA;Soya;;;
31/05/19;GT;IPGUA;Soya;22846.3200;377.8100;
30/06/19;GT;IPGUA;Soya;8069.4500;373.8100;
31/07/19;GT;IPGUA;Soya;12499.7560;357.7200;
31/08/19;GT;IPGUA;Soya;17863.6200;363.4497;
30/09/19;GT;IPGUA;Soya;31842.7740;369.0500;
31/10/19;GT;IPGUA;Soya;9568.0400;358.8000;
30/11/19;GT;IPGUA;Soya;11100.0000;365.6800;
31/12/19;GT;IPGUA;Soya;12705.0000;365.6800;
31/01/20;GT;IPGUA;Soya;29969.5300;371.6421;372.4800
28/02/20;GT;IPGUA;Soya;9627.1000;374.2046;379.3000
31/03/20;GT;IPGUA;Soya;26758.6900;379.7385;385.2470
30/04/20;GT;IPGUA;Soya;16392.8620;386.6976;388.9000
31/05/20;GT;IPGUA;Soya;;372.5781;402.9400
30/06/20;GT;IPGUA;Soya;9323.8600;376.9964;415.0100
31/07/20;GT;IPGUA;Soya;9705.8400;371.3303;416.8800
31/08/20;GT;IPGUA;Soya;6131.3740;373.3257;407.2300
30/09/20;GT;IPGUA;Soya;13440.0000;376.0775;400.7800
31/10/20;GT;IPGUA;Soya;;380.8064;386.2300
30/11/20;GT;IPGUA;Soya;;390.8374;389.9100
31/12/20;GT;IPGUA;Soya;;402.6440;390.5200
31/01/19;GT;PAF;Soya;6674.0000;392.5400;
28/02/19;GT;PAF;Soya;;;
31/03/19;GT;PAF;Soya;6060.4440;390.4300;
30/04/19;GT;PAF;Soya;15408.3990;386.6189;
31/05/19;GT;PAF;Soya;3431.6280;383.4600;
30/06/19;GT;PAF;Soya;;;
31/07/19;GT;PAF;Soya;7111.1910;365.0700;
31/08/19;GT;PAF;Soya;12781.8670;367.6719;
30/09/19;GT;PAF;Soya;5405.7020;376.6100;
31/10/19;GT;PAF;Soya;;;
30/11/19;GT;PAF;Soya;12302.5690;387.0413;
31/12/19;GT;PAF;Soya;6000.0000;383.8000;
31/01/20;GT;PAF;Soya;7866.9820;374.0429;
28/02/20;GT;PAF;Soya;6255.5740;380.5000;
31/03/20;GT;PAF;Soya;7900.0000;378.4000;
30/04/20;GT;PAF;Soya;9668.6890;373.2400;
31/05/20;GT;PAF;Soya;935.0000;;
30/06/20;GT;PAF;Soya;16394.2750;427.8691;
31/07/20;GT;PAF;Soya;7177.0000;370.8800;
31/08/20;GT;PAF;Soya;7735.0000;366.5322;
30/09/20;GT;PAF;Soya;;;
31/10/20;GT;PAF;Soya;;;
30/11/20;GT;PAF;Soya;;;
31/12/20;GT;PAF;Soya;;;
31/01/19;GT;COMAYMA;Soya;5159.0000;383.2400;
28/02/19;GT;COMAYMA;Soya;;;
31/03/19;GT;COMAYMA;Soya;3813.4000;384.6900;
30/04/19;GT;COMAYMA;Soya;7292.5000;380.0853;
31/05/19;GT;COMAYMA;Soya;3745.0000;379.0406;
30/06/19;GT;COMAYMA;Soya;;;
31/07/19;GT;COMAYMA;Soya;;;
31/08/19;GT;COMAYMA;Soya;10935.5000;358.9451;
30/09/19;GT;COMAYMA;Soya;3197.3000;362.3400;
31/10/19;GT;COMAYMA;Soya;;;
30/11/19;GT;COMAYMA;Soya;6211.0000;397.3171;
31/12/19;GT;COMAYMA;Soya;3500.0000;398.7377;
31/01/20;GT;COMAYMA;Soya;;;
28/02/20;GT;COMAYMA;Soya;6917.0000;367.7200;
31/03/20;GT;COMAYMA;Soya;3650.0000;367.9700;
30/04/20;GT;COMAYMA;Soya;3965.0000;367.9901;
31/05/20;GT;COMAYMA;Soya;3367.0000;367.2279;
30/06/20;GT;COMAYMA;Soya;3248.0000;368.8400;
31/07/20;GT;COMAYMA;Soya;4175.9170;362.4300;
31/08/20;GT;COMAYMA;Soya;3369.7760;384.7200;
30/09/20;GT;COMAYMA;Soya;;;
31/10/20;GT;COMAYMA;Soya;;;
30/11/20;GT;COMAYMA;Soya;;;
31/12/20;GT;COMAYMA;Soya;;;
31/01/19;GT;AGRO IMPORTACIONES;Soya;1801.8000;400.8900;
28/02/19;GT;AGRO IMPORTACIONES;Soya;2294.7340;391.3700;
31/03/19;GT;AGRO IMPORTACIONES;Soya;2068.2090;385.2700;
30/04/19;GT;AGRO IMPORTACIONES;Soya;2502.5000;382.9100;
31/05/19;GT;AGRO IMPORTACIONES;Soya;2102.1000;371.1700;
30/06/19;GT;AGRO IMPORTACIONES;Soya;1391.9730;373.9200;
31/07/19;GT;AGRO IMPORTACIONES;Soya;1911.0000;375.0800;
31/08/19;GT;AGRO IMPORTACIONES;Soya;2526.8500;369.6100;
30/09/19;GT;AGRO IMPORTACIONES;Soya;2301.3950;368.3500;
31/10/19;GT;AGRO IMPORTACIONES;Soya;2996.0000;368.8300;
30/11/19;GT;AGRO IMPORTACIONES;Soya;1857.6140;358.8200;
31/12/19;GT;AGRO IMPORTACIONES;Soya;;;
31/01/20;GT;AGRO IMPORTACIONES;Soya;2190.0490;360.2900;
28/02/20;GT;AGRO IMPORTACIONES;Soya;2536.0000;371.6800;
31/03/20;GT;AGRO IMPORTACIONES;Soya;2488.0000;372.0900;
30/04/20;GT;AGRO IMPORTACIONES;Soya;2548.0000;370.3500;
31/05/20;GT;AGRO IMPORTACIONES;Soya;2701.6000;362.0800;
30/06/20;GT;AGRO IMPORTACIONES;Soya;2368.6710;362.2200;
31/07/20;GT;AGRO IMPORTACIONES;Soya;2601.5000;357.7900;
31/08/20;GT;AGRO IMPORTACIONES;Soya;2522.2000;358.9924;
30/09/20;GT;AGRO IMPORTACIONES;Soya;;;
31/10/20;GT;AGRO IMPORTACIONES;Soya;;;
30/11/20;GT;AGRO IMPORTACIONES;Soya;;;
31/12/20;GT;AGRO IMPORTACIONES;Soya;;;
31/01/19;GT;AGRIBRANDS;Soya;;;
28/02/19;GT;AGRIBRANDS;Soya;;;
31/03/19;GT;AGRIBRANDS;Soya;;;
30/04/19;GT;AGRIBRANDS;Soya;;;
