Date,Open,High,Low,Close,Adj Close,Volume,Symbol,actualizacion
2018-09-10,1.31726,1.31978,1.3151700000000002,1.3169,1.3169,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-09-11,1.31635,1.31733,1.3132,1.31623,1.31623,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-09-12,1.3061,1.30778,1.29887,1.30625,1.30625,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-09-13,1.3001,1.30239,1.29775,1.3,1.3,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-09-14,1.30056,1.30462,1.2982,1.30054,1.30054,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-09-17,1.30442,1.30479,1.3002,1.30427,1.30427,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-09-18,1.30626,1.30626,1.2976,1.30635,1.30635,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-09-19,1.2972,1.29938,1.29335,1.29716,1.29716,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-09-20,1.29177,1.29267,1.28843,1.29181,1.29181,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-09-21,1.29095,1.29401,1.2887,1.29088,1.29088,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-09-24,1.2913,1.29483,1.2908,1.2913,1.2913,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-09-25,1.29501,1.29712,1.29365,1.29487,1.29487,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-09-26,1.29572,1.29764,1.2942,1.29572,1.29572,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-09-27,1.30382,1.30803,1.3026,1.30367,1.30367,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-09-28,1.30352,1.3038299999999998,1.2912,1.30364,1.30364,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-01,1.28407,1.28621,1.27869,1.28406,1.28406,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-02,1.28138,1.28389,1.2797,1.28121,1.28121,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-03,1.28213,1.28433,1.28085,1.28189,1.28189,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-04,1.28785,1.2903,1.2857299999999998,1.2878,1.2878,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-05,1.29205,1.29542,1.29057,1.2919999999999998,1.2919999999999998,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-08,1.29482,1.301,1.2942,1.2948,1.2948,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-09,1.2954,1.30024,1.295,1.2954,1.2954,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-10,1.29397,1.29934,1.2925,1.2938,1.2938,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-11,1.30506,1.30701,1.3026,1.30509,1.30509,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-12,1.30323,1.30399,1.3002,1.30312,1.30312,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-15,1.30226,1.30505,1.29552,1.30233,1.30233,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-16,1.29935,1.29985,1.29298,1.29933,1.29933,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-17,1.29339,1.30038,1.29325,1.29356,1.29356,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-18,1.3025,1.30593,1.30209,1.3025,1.3025,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-19,1.30781,1.3114,1.3028,1.30789,1.30789,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-22,1.31,1.31163,1.3078,1.31034,1.31034,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-23,1.30981,1.3119999999999998,1.3082,1.3097,1.3097,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-24,1.30818,1.3099,1.2988,1.30807,1.30807,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-25,1.3046799999999998,1.30977,1.3015,1.30475,1.30475,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-26,1.30724,1.31562,1.30724,1.3070700000000002,1.3070700000000002,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-29,1.30966,1.31324,1.3081,1.30955,1.30955,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-30,1.31305,1.31437,1.31,1.3128799999999998,1.3128799999999998,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-10-31,1.31154,1.31388,1.3110700000000002,1.3114,1.3114,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-01,1.31585,1.31675,1.3068,1.31575,1.31575,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-02,1.30921,1.31136,1.3047,1.30902,1.30902,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-05,1.3099,1.31123,1.307,1.31007,1.31007,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-06,1.31096,1.31345,1.3104,1.31092,1.31092,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-07,1.31146,1.31568,1.3056,1.31163,1.31163,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-08,1.3116,1.31249,1.3086,1.31157,1.31157,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-09,1.31445,1.32285,1.31445,1.31428,1.31428,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-12,1.31925,1.32264,1.318,1.31929,1.31929,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-13,1.3241,1.32574,1.3214,1.3242,1.3242,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-14,1.3223200000000002,1.32579,1.32108,1.32246,1.32246,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-15,1.3246,1.32485,1.3191,1.3247,1.3247,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-16,1.3171,1.31856,1.31267,1.3172,1.3172,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-19,1.31474,1.32007,1.31474,1.31465,1.31465,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-20,1.31701,1.32687,1.3154,1.31716,1.31716,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-21,1.33061,1.33164,1.32641,1.3305,1.3305,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-22,1.32274,1.3243,1.32004,1.3225,1.3225,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-23,1.3189,1.32546,1.3187,1.31906,1.31906,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-26,1.32264,1.32413,1.31866,1.3226,1.3226,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-27,1.3251,1.33122,1.32352,1.32535,1.32535,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-28,1.32972,1.33586,1.3292,1.32954,1.32954,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-29,1.32759,1.33085,1.32538,1.3276,1.3276,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-11-30,1.32744,1.33323,1.32729,1.3275,1.3275,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-03,1.3255,1.3267,1.31595,1.32556,1.32556,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-04,1.3199299999999998,1.32121,1.3162,1.31977,1.31977,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-05,1.3255,1.33946,1.32528,1.3255,1.3255,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-06,1.33627,1.34423,1.33627,1.3359999999999999,1.3359999999999999,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-07,1.33907,1.33988,1.32542,1.3393700000000002,1.3393700000000002,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-10,1.33289,1.34031,1.32924,1.33274,1.33274,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-11,1.34002,1.34207,1.3378,1.33979,1.33979,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-12,1.33785,1.33864,1.3324200000000002,1.33784,1.33784,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-13,1.33515,1.33804,1.334,1.3346,1.3346,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-14,1.33506,1.34007,1.3346,1.3347,1.3347,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-17,1.33865,1.34067,1.3371,1.33879,1.33879,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-18,1.3412,1.34684,1.33915,1.34123,1.34123,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-19,1.34544,1.34815,1.34149,1.3457,1.3457,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-20,1.34748,1.35259,1.34464,1.34749,1.34749,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-21,1.34985,1.35713,1.3491,1.34984,1.34984,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-24,1.35971,1.36008,1.3564,1.35954,1.35954,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-25,1.3608,1.3728,1.35381,1.3608,1.3608,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-26,1.3585,1.36146,1.3574,1.3586,1.3586,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-27,1.35739,1.36591,1.35739,1.3573,1.3573,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-28,1.3621,1.36591,1.3593,1.3619,1.3619,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2018-12-31,1.3626,1.36636,1.3608,1.3622,1.3622,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-01,1.33943,1.3646,1.32631,1.33943,1.33943,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-02,1.3625,1.36596,1.3569,1.36254,1.36254,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-03,1.3630000000000002,1.3644,1.34736,1.36312,1.36312,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-04,1.3476,1.34906,1.33814,1.34788,1.34788,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-07,1.33689,1.3376,1.32882,1.33693,1.33693,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-08,1.32967,1.3319,1.3267,1.3296,1.3296,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-09,1.3247799999999998,1.32541,1.31802,1.3247,1.3247,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-10,1.32132,1.32563,1.3207,1.32115,1.32115,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-11,1.32363,1.32738,1.3181,1.3239,1.3239,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-14,1.32671,1.32971,1.3253,1.32674,1.32674,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-15,1.32758,1.32824,1.32268,1.32761,1.32761,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-16,1.3259999999999998,1.32834,1.32348,1.32596,1.32596,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-17,1.32605,1.3318299999999998,1.32548,1.32587,1.32587,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-18,1.32807,1.32816,1.32362,1.32802,1.32802,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-21,1.3275,1.33162,1.3254,1.3275,1.3275,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-22,1.3297,1.33522,1.3295,1.3295,1.3295,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-23,1.33557,1.33674,1.33052,1.3356,1.3356,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-24,1.3338,1.3374,1.3327,1.33411,1.33411,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-25,1.33516,1.3356,1.32379,1.33505,1.33505,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-28,1.3222,1.32846,1.3202,1.3221,1.3221,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-29,1.32624,1.32769,1.3244,1.3260299999999998,1.3260299999999998,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-30,1.32719,1.32801,1.31867,1.32714,1.32714,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-01-31,1.3143,1.31635,1.3119999999999998,1.3141,1.3141,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-02-01,1.31265,1.31563,1.30844,1.31259,1.31259,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-02-04,1.30968,1.31459,1.3083,1.3099,1.3099,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-02-05,1.3114,1.3151,1.31,1.31165,1.31165,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-02-06,1.3124,1.32072,1.3123,1.3124,1.3124,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-02-07,1.3214,1.32961,1.32139,1.3213,1.3213,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-02-08,1.33117,1.33285,1.3232,1.33109,1.33109,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-02-11,1.32761,1.33171,1.32625,1.3274,1.3274,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-02-12,1.33033,1.33139,1.324,1.33,1.33,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-02-13,1.32296,1.3254,1.31959,1.32286,1.32286,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-02-14,1.32597,1.33392,1.3224,1.32591,1.32591,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-02-15,1.32976,1.33115,1.32579,1.3297,1.3297,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-02-18,1.32407,1.32424,1.3224,1.3239,1.3239,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-02-19,1.32349,1.32798,1.3233700000000002,1.3234,1.3234,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-02-20,1.32094,1.32126,1.3149,1.32089,1.32089,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-02-21,1.31702,1.32053,1.3162,1.317,1.317,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-02-22,1.32292,1.32406,1.31749,1.32254,1.32254,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-02-25,1.3131700000000002,1.3184,1.31134,1.3131,1.3131,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-02-26,1.3183,1.32351,1.31742,1.31852,1.31852,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-02-27,1.3162,1.31748,1.3116,1.3162,1.3162,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-02-28,1.31477,1.32052,1.31406,1.3145,1.3145,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-01,1.31654,1.32774,1.3128,1.31643,1.31643,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-04,1.32841,1.33325,1.3275,1.32836,1.32836,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-05,1.33117,1.33591,1.331,1.33119,1.33119,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-06,1.33557,1.3454,1.3352,1.33533,1.33533,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-07,1.34433,1.3446,1.3414,1.3443,1.3443,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-08,1.34436,1.34643,1.33935,1.34447,1.34447,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-11,1.3421,1.34374,1.33952,1.3418,1.3418,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-12,1.33965,1.34158,1.33703,1.33946,1.33946,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-13,1.33591,1.33676,1.3311,1.3357,1.3357,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-14,1.32995,1.33468,1.3298,1.3295,1.3295,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-15,1.3324,1.33699,1.3289,1.33247,1.33247,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-18,1.334,1.33568,1.33033,1.3341,1.3341,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-19,1.334,1.33433,1.32523,1.3337,1.3337,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-20,1.33255,1.33463,1.3316,1.3322,1.3322,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-21,1.3287,1.3377,1.3274,1.3286,1.3286,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-22,1.33699,1.3425200000000002,1.3352,1.3365,1.3365,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-25,1.3423,1.34433,1.34001,1.3425,1.3425,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-26,1.3392,1.3410799999999998,1.33718,1.3392,1.3392,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-27,1.33799,1.34349,1.3376,1.33791,1.33791,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-28,1.34174,1.34376,1.33988,1.34117,1.34117,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-03-29,1.34301,1.34412,1.33428,1.34305,1.34305,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-01,1.3348,1.3366,1.33362,1.3347,1.3347,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-02,1.33129,1.33716,1.3304,1.3311,1.3311,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-03,1.33475,1.33496,1.3295,1.3343,1.3343,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-04,1.33461,1.33713,1.3339,1.3342,1.3342,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-05,1.3366,1.3399299999999998,1.3347,1.33647,1.33647,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-08,1.3373700000000002,1.33857,1.33154,1.3371,1.3371,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-09,1.3313,1.33251,1.3284,1.33136,1.33136,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-10,1.3328,1.33585,1.3317,1.33278,1.33278,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-11,1.3319,1.33949,1.3315,1.33178,1.33178,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-12,1.33798,1.33841,1.3314,1.33779,1.33779,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-15,1.33335,1.3388,1.3297,1.33325,1.33325,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-16,1.33697,1.3401299999999998,1.3346,1.3368,1.3368,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-17,1.33589,1.33696,1.3275,1.3359299999999998,1.3359299999999998,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-18,1.3349799999999998,1.33961,1.3348,1.3348,1.3348,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-19,1.3375,1.3391,1.33626,1.3376,1.3376,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-22,1.3382,1.3382,1.3349,1.33809,1.33809,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-23,1.3343,1.34276,1.3343,1.33453,1.33453,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-24,1.34294,1.35162,1.3428,1.34277,1.34277,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-25,1.3494,1.3515700000000002,1.3481,1.3493,1.3493,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-26,1.34791,1.3497,1.345,1.3478,1.3478,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-29,1.3459999999999999,1.34788,1.3446,1.3459999999999999,1.3459999999999999,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-04-30,1.3455,1.34799,1.3424,1.3454700000000002,1.3454700000000002,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-01,1.33901,1.34217,1.3375,1.33879,1.33879,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-02,1.34388,1.3475,1.3429,1.34389,1.34389,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-03,1.34705,1.34817,1.3405,1.34692,1.34692,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-06,1.347,1.34932,1.3443,1.34722,1.34722,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-07,1.34497,1.34829,1.3411,1.34489,1.34489,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-08,1.34728,1.34857,1.3443,1.3469,1.3469,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-09,1.3473,1.3503,1.347,1.34723,1.34723,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-10,1.3461,1.34783,1.3380299999999998,1.34653,1.34653,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-13,1.344,1.34758,1.3418,1.34394,1.34394,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-14,1.34768,1.3486,1.3455,1.3476,1.3476,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-15,1.3459,1.3492,1.34271,1.3459999999999999,1.3459999999999999,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-16,1.3443200000000002,1.34453,1.3399,1.34416,1.34416,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-17,1.34638,1.35124,1.34514,1.3462,1.3462,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-20,1.34462,1.34462,1.34162,1.34469,1.34469,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-21,1.34248,1.34329,1.3396,1.34272,1.34272,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-23,1.34373,1.35011,1.3435,1.34365,1.34365,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-24,1.34739,1.3481299999999998,1.34396,1.34736,1.34736,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-27,1.34376,1.34517,1.3428,1.3435,1.3435,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-28,1.34374,1.34788,1.3432,1.3438,1.3438,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-29,1.3488,1.35414,1.348,1.34875,1.34875,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-30,1.35135,1.35194,1.3484,1.3512,1.3512,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-05-31,1.35314,1.3562299999999998,1.3508,1.35249,1.35249,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-06-03,1.3519,1.35227,1.34621,1.35202,1.35202,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-06-04,1.3440299999999998,1.34459,1.34174,1.34415,1.34415,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-06-05,1.3389799999999998,1.34101,1.3361,1.33904,1.33904,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-06-06,1.3422,1.3429,1.3362,1.3419999999999999,1.3419999999999999,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-06-07,1.33574,1.33658,1.32662,1.3354,1.3354,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-06-10,1.3267,1.32779,1.32516,1.32689,1.32689,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-06-11,1.32649,1.32932,1.3249,1.32652,1.32652,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-06-12,1.3279,1.33039,1.3273,1.32802,1.32802,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-06-13,1.33339,1.3339,1.3299,1.3333,1.3333,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-06-14,1.3325,1.33866,1.3325,1.33273,1.33273,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-06-17,1.3408,1.34181,1.3393,1.3409,1.3409,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-06-18,1.3408,1.34316,1.3384,1.341,1.341,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-06-19,1.33734,1.33817,1.33398,1.3374,1.3374,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-06-20,1.32691,1.32691,1.3151700000000002,1.32697,1.32697,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-06-21,1.31854,1.32245,1.31628,1.31831,1.31831,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-06-24,1.32008,1.3212700000000002,1.3176,1.32004,1.32004,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-06-25,1.31824,1.31953,1.3152,1.3181,1.3181,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-06-26,1.3174,1.31907,1.31095,1.31784,1.31784,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-06-27,1.31227,1.31371,1.3107,1.3121,1.3121,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-06-28,1.30935,1.31006,1.30633,1.30943,1.30943,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-07-01,1.30905,1.31274,1.3083,1.30904,1.30904,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-07-02,1.31344,1.31374,1.3107,1.3132,1.3132,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-07-03,1.31003,1.31181,1.3065,1.3096,1.3096,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-07-04,1.30567,1.30786,1.3038,1.30571,1.30571,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-07-05,1.3048,1.31356,1.3046,1.30484,1.30484,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-07-08,1.30782,1.30984,1.3049,1.30756,1.30756,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-07-09,1.3103,1.31371,1.3096,1.31021,1.31021,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-07-10,1.31289,1.3139,1.3068,1.3125,1.3125,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-07-11,1.30733,1.30902,1.304,1.3073,1.3073,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-07-12,1.3068799999999998,1.3068799999999998,1.3016,1.30675,1.30675,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-07-15,1.3032,1.30503,1.3019,1.3033,1.3033,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-07-16,1.3048,1.30627,1.3021,1.30475,1.30475,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-07-17,1.3085,1.30923,1.30388,1.30865,1.30865,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-07-18,1.30548,1.30944,1.3039,1.3053,1.3053,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-07-19,1.30339,1.3106,1.3023,1.30356,1.30356,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-07-22,1.30552,1.3117299999999998,1.30398,1.3052,1.3052,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-07-23,1.31287,1.3162200000000002,1.3119999999999998,1.3126,1.3126,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-07-24,1.314,1.31464,1.3118,1.31391,1.31391,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-07-25,1.31436,1.3151,1.3115,1.31428,1.31428,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2019-07-26,1.31615,1.31971,1.3154,1.3158,1.3158,0.0,USDCAD=X,2020-10-18 20:38:42.780037
